review_score,review_comment_message,review_creation_date,label,processed_review_comment
1,"O produto veio com defeito, funciona só de vez em quando, pois na maioria das vezes, ele não le o cd, ou o drive nao é reconhecido, e quando isso acontece, faz um barulho diferente e alto",2018-06-27 00:00:00,0,"produto vir defeito , funcionar vez , pois maioria vez , não Le cd , drive nao reconhecer , acontecer , fazer barulho diferente alto"
5,Rápido a entrega e no combinado. ,2017-06-24 00:00:00,1,rápido entregar combinar .
5,"Produto bem embalado, chegou rapidamente. Recomendado",2017-07-08 00:00:00,1,"produto bem embalar , chegar rapidamente . recomendar"
5,........................,2017-03-10 00:00:00,1,........................
1,O produto que comprei é de complexa instalação e só é possível ser feita por um profissional experiente. Fiz a tentativa e perdi tempo e dinheiro. Recomendaria a loja para compra de outros produtos.,2018-02-07 00:00:00,0,produto compr complexo instalação possível fazer profissional experiente . fiz tentativa perdi tempo dinheiro . recomendaria loja comprar outro produto .
5,"Entrega mega rápida, fiquei muito satisfeita!",2018-04-12 00:00:00,1,"entregar mega rápido , fiquei satisfeever !"
5,"Material perfeito, melhor do que eu esperava",2018-01-06 00:00:00,1,"material perfeito , bom esperar"
5,Sempre cumpre os prazos de entregues,2018-02-01 00:00:00,1,sempre cumprir prazo entregar
1,targaryen É HORRIVEL,2018-03-22 00:00:00,0,targaryen horrivel
5,"Chegou em bom estado, encaixou muito bem no celular, capinha muito bonita e fina, recomendo!!!",2018-01-30 00:00:00,1,"chegar bom estado , encaixar bem celular , capinhar bonito fina , recomendar ! ! !"
5,Produto entregue no prazo e de qualidade. ,2018-02-22 00:00:00,1,produto entregar prazo qualidade .
1,"Comprei o produto e quando chegou veio na cor rosa, ao invez da cor vermelha como na foto... Pedi o cancelamento do produto ja tem mais de 1 mes e ate agora nada do reembolso... muito demorado",2018-02-06 00:00:00,0,"compr produto chegar vir cor roso , invez cor vermelho foto ... pedir cancelamento produto ja 1 mes ate agora nada reembolso ... demorar"
5,"Recomendo esta loja pela qualidade, preço e rapidez na entrega.",2017-10-17 00:00:00,1,"recomendar lojar qualidade , preço rapidez entregar ."
5,"O prazo de entrega da loja é demorado, mas se a gente nao tem urgencia, fica tudo bem.",2018-02-17 00:00:00,1,"prazo entregar loja demorar , gente nao urgencia , ficar tudo bem ."
5,Muito bom! Foi entregue entes do prazo.,2018-08-29 00:00:00,1,bom ! entregar ente prazo .
1,"O vendendor entrou em contato comigo dizendo que seria entregue em 3 dias. produto foi parar no correios com prazo de 15 dias. Sem comunicar, sem nada, pessimo profissionalismo da empresa. não cumpre.",2018-08-09 00:00:00,0,"vendendor entrar contato comigo dizer entregar 3 dia . produto parar correio prazo 15 dia . comunicar , nada , pessimo profissionalismo empresa . não cumprir ."
1,Eu cancelei a compra e vcs querem me enviar?,2017-12-19 00:00:00,0,cancelei compra vcs querer enviar ?
5,gostei muito de compra no site muito bom,2017-09-27 00:00:00,1,gostar compra site bom
5,Excelente. ,2017-07-12 00:00:00,1,excelente .
5,"Estou muito feliz com a responsabilidade ,pontualidade e seriedade da loja para com seus clientes;",2017-09-29 00:00:00,1,"feliz responsabilidade , pontualidade seriedade loja cliente ;"
5,muito satisfeito,2017-11-04 00:00:00,1,satisfeito
5,Estou satisfeita,2017-09-12 00:00:00,1,satisfazer
5,"A capa é bem simples, mas pelo preço vale a pena. recebi bem antes do prazo.",2017-02-14 00:00:00,1,"capar bem simples , preço valer pena . recebir bem antes prazo ."
5,"O meu produto chegou antes do prazo prometido, muito obrigado, recomendo",2018-03-28 00:00:00,1,"produto chegar antes prazo prometer , obrigar , recomer"
5,"Chegou muito rápido bem antes do prazo, me surpreendeu , produto 100% como está no anúncio. Parabéns! ",2018-07-04 00:00:00,1,"chegar rápido bem antes prazo , surpreender , produto 100 % anúncio . parabéns !"
1,Comprei um bag para guitarra e ainda não recebi. A última informação que recebi foi de que tinha acontecido um imprevisto e ate agora nao recebi. com a enttega,2017-07-30 00:00:00,0,comprar bag guitarra ainda não recebir . último informação recebir acontecer imprevisto ate agora nao recebir . enttegar
5,recebi o produto intacto,2018-07-26 00:00:00,1,recebir produto intacto
1,nao recebimento,2018-02-03 00:00:00,0,nao recebimento
5,"td otimo,porem ainda nao abri o produto e nem fiz uso dele.",2017-12-21 00:00:00,1,"td otimo , por ainda nao abri produto fiz uso ."
1,Não recebi o produto é a loja não respondeu nenhuma das minhas reclamações ou duvidas.,2018-02-17 00:00:00,0,não recebir produto loja não responder nenhum reclamação duvir .
5,Relógio lindo ,2018-05-12 00:00:00,1,relógio lir
5,"entregou antes do prazo previsto, excelente entrega ",2017-12-20 00:00:00,1,"entregar antes prazo previsto , excelente entregar"
1,"Fui até os Correios do outro lado da cidade buscar a encomenda, a caixa veio com as especificações corretas do produto mas ele não possui HD de 1.5 tb veio hd de 290 GB. Temos que resolver ",2018-01-19 00:00:00,0,"correio outro lado cidade buscar encomenda , caixar vir especificação correto produto não possuir hd 1.5 tb vir hd 290 gb . resolver"
5,Produto chegou no prazo ótimo long ,2017-12-07 00:00:00,1,produto chegar prazo ótimo Long
5,"Gostei do produto escolhido e principalmente da rapidez da entrega recomendaria a loja sim obrigada. 
",2017-12-28 00:00:00,1,gostar produto escolher principalmente rapidez entregar recomendario loja sim obrigado .
5,"produto enviado corretamente, inclusive antes do prazo estabelecido, estou muito satisfeita.
Obrigada",2018-01-13 00:00:00,1,"produto enviar corretamente , inclusive antes prazo estabelecer , satisfazer . obrigar"
1,"Comprei duas unidades de uma garrafa em formato de vidro de caveira, e só chegou uma.",2018-03-24 00:00:00,0,"comprar dois unidade garrafar formato vidro caveira , chegar ."
1,"Está constando que a mercadoria foi entrega, porém não recebi nada ...",2017-07-07 00:00:00,0,"constar mercadoria entrego , porém não recebir nada ..."
5,"Gostei do atendimento, chegou no prazo certo, recomendo! ",2017-06-21 00:00:00,1,"gostar atendimento , chegar prazo certo , recomendar !"
5,"O produto chegou antes do prazo, o que me deixou muito feliz. E estou apaixonada por ela. A pia é tudo de bom e muito mais. Super recomendo.",2018-06-23 00:00:00,1,"produto chegar antes prazo , deixar feliz . apaixonar . pia tudo bom . super recomendar ."
5,Adorei!,2017-07-15 00:00:00,1,adorei !
5,x,2018-08-18 00:00:00,1,x
5,Ótimo ,2018-07-04 00:00:00,1,bom
5,Tudo perfeito e como prometido!,2018-04-27 00:00:00,1,tudo perfeito prometer !
5,Muito bom,2018-03-27 00:00:00,1,bom
5,"Muito fácil de comprar, preço ótimo, nota 10",2018-08-25 00:00:00,1,"fácil comprar , preço ótimo , nota 10"
1,Cartucho porcaria.,2017-10-29 00:00:00,0,cartucho porcar .
5,"Produto entregue dentro do prazo, conforme anunciado estou muito satisfeito.",2017-12-07 00:00:00,1,"produto entregar dentro prazo , conforme anunciar satisfeito ."
5,Tudo OK,2018-03-20 00:00:00,1,tudo ok
1,não recebi o produto!,2018-05-24 00:00:00,0,não recebir produto !
5,Produto de boa qualidade...,2018-03-22 00:00:00,1,produto bom qualidade ...
5,"Entrega no prazo, muito bom",2017-11-07 00:00:00,1,"entregar prazo , bom"
5,Recebi sem problemas antes do prazo. ,2017-11-01 00:00:00,1,recebir problema antes prazo .
5,Adorei a eficaz ,2017-11-07 00:00:00,1,adorar eficaz
5,"Não esperava chegar tão rápido, recomendo p quem quiser comprar. 
Recebi antes do prazo.
Nota 10 para a empresa. ",2017-10-24 00:00:00,1,"não esperar chegar tão rápido , recomendar p querer comprar . recebir antes prazo . nota 10 empresa ."
1,"Comprei a proteina isolada da black skull no site e recebi a proteina concentrada da marca, que é um produto diferente. Proteina isolada não contém carboidratos e a concentrada sim. fui enganado!!",2017-09-26 00:00:00,0,"compr proteina isolar black skull site recebir proteino concentrar marca , produto diferente . proteina isolar não contémr carboidrato concentrar sim . enganar ! !"
1,Não recebi o produto ainda. Muito atraso ! Nunca passei por isto em nenhuma loja. Muito insatisfeito com o serviço.,2018-03-25 00:00:00,0,não recebir produto ainda . atraso ! nunca passar nenhum loja . insatisfeito serviço .
5,A rapidez para resolver a troca me deixou bem feliz. Sem burocracia e com bastante eficiência. ,2018-07-04 00:00:00,1,rapidez resolver troca deixar bem feliz . burocracia bastante eficiência .
1,"demora muito para entrega do produto. 
Ja comprei outras coisas no site e tudo ja veio mais a comprar dessa vez mais de mes.",2018-07-26 00:00:00,0,demor entrega produto . ja compr outro coisa site tudo ja vir comprar de esse vez mes .
5,"Deu tudo certo amei a mercadoria, e chegou até antes do prazo estimado... Muito agradecida... ",2017-06-07 00:00:00,1,"dar tudo certo amei mercadoria , chegar antes prazo estimar ... agradecir ..."
5,Ótimo produto!,2018-02-22 00:00:00,1,bom produto !
5,Muito bom entregue bem antes do prazo pefeiro recomendo ,2017-05-12 00:00:00,1,bom entregar bem antes prazo pefeiro recomer
1,"Faltam as instruções, nem em inglês tem. Não consigo nem colocar as baterias, o plug de energia na lanterna não deixa entrar",2017-04-11 00:00:00,0,"faltar instrução , inglês . não consigir colocar bateria , plug energia lanterna não deixar entrar"
1,FBFHJJKLI\ZXDAd,2017-12-10 00:00:00,0,fbfhjjkli\zxdad
5,"COMO SEMPRE, ENTREGUE ANTES DO PRAZO. PRODUTO DE ACORDO COM ANUNCIADO FUNCIONANDO BEM. ",2018-07-12 00:00:00,1,"sempre , entregar antes prazo . produto acordo anunciar funcionar bem ."
1,"NÃO LIGA , LIGA A LUZ.
 ",2017-09-29 00:00:00,0,"não ligar , Liga Luz ."
1,O produto ainda não foi entregue e extrapolou todas datas previstas de atendimento.,2017-05-12 00:00:00,0,produto ainda não entregar extrapolar todo data prever atendimento .
1,nao entregou o pedido dentro do prazo ja solicitei cancelamento ,2018-08-25 00:00:00,0,nao entregar pedir dentro prazo ja solicitei cancelamento
1,Meu sedex foi entregue aqui na empresa dia18 junho SIM,2018-06-19 00:00:00,0,Sedex entregar aqui empresa dia18 junho sim
5,Muito Bom,2017-11-05 00:00:00,1,bom
1,recebi meu pedido faltando um kit progressiva. ja enviei varias mensagens pelo atendimento e nao recebo resposta ,2017-11-11 00:00:00,0,recebir pedir faltar kit progressivo . ja enviei vario mensagem atendimento nao receber resposta
5,Satisfeita com o produto é loja,2017-07-27 00:00:00,1,satisfeitar produto lojar
5,"gostei chegou em tempo, e em bom estado conforme solicitado
eu recomendo!
Mary",2017-10-07 00:00:00,1,"gostar chegar tempo , bom estado conforme solicitar recomendo ! Mary"
5,"Rápido e muito bom, estou muito satisfeita.",2018-05-08 00:00:00,1,"rápido bom , satisfeita ."
5,"Produto bom e entrega satisfatória.

",2017-07-12 00:00:00,1,produto bom entrega satisfatório .
5,O produto foi entregue antes do prazo previsto.MUITO BEM EMBALADO ESTOU SATISFEITA E RECOMENDARIA PARA OUTRAS PESSOAS.,2017-10-04 00:00:00,1,produto entregar antes prazo previsto.muito bem embalar satisfeito recomendar outro pessoa .
5,Amei o produto. Chegou antes do prazo. Parabéns pelo comprometimento de vcs. Até a pxm compra.,2017-04-18 00:00:00,1,ameir produto . chegar antes prazo . parabéns comprometimento vcs . pxm compra .
5,"Produto excelente,amei tudo!",2017-12-23 00:00:00,1,"produto excelente , ameir tudo !"
5,"Não tenho gueixa 
",2017-06-22 00:00:00,1,não gueixar
5,Produto cumpre o prometido. ,2018-06-19 00:00:00,1,produto cumprir prometer .
5,tudo certo,2018-02-07 00:00:00,1,tudo certo
5,Produto entregu no prazo conforme pedido.,2018-06-17 00:00:00,1,produto entregur prazo conforme pedir .
1,"Eu pedí um tamanho e quantidade, porém veio tudo diferente. Agora tenho que fazer a devolução e aguardar mais um tempo para receber a outra encomenda. Mais de uma semana.",2018-05-15 00:00:00,0,"pedí tamanho quantidade , porém vir tudo diferente . agora fazer devolução aguardar tempo receber outro encomenda . semana ."
1,Produto genérico ,2018-04-26 00:00:00,0,produto genérico
5,tudo ok baratheon show de bola,2017-11-09 00:00:00,1,tudo ok baratheon show bola
5,"Produto bom, foi enviado rapidamente ",2018-08-05 00:00:00,1,"produto bom , enviar rapidamente"
5,Produto de qualidade e entrega no prazo correto.,2017-04-20 00:00:00,1,produto qualidade entregar prazo correto .
1,Nao entregou e nem derao satisfacao do motivo.........,2017-04-28 00:00:00,0,nao entregar derao satisfacao motivo .........
5,Recomendo,2018-04-04 00:00:00,1,recomer
1,Ultimamente estão atrasando muito as entregas,2018-03-30 00:00:00,0,ultimamente atrasar entrega
5,Muito bom,2017-06-28 00:00:00,1,bom
5,entrega dentro do prazo e em perfeitas condiçoes,2017-08-29 00:00:00,1,entregar dentro prazo perfeito condiçoe
5,tdo certo!,2018-01-16 00:00:00,1,tdo certo !
5,Muito bom recomendo,2017-08-25 00:00:00,1,bom recomendo
5,"Não é muito agradável pois faz muito barulho qndo nos mexemos na cama,parece q tem um plástico no colchão sem contar q soa não gostei na imagem parece q é tecido qndo chega vê q é plástico.",2017-09-07 00:00:00,1,"não agradável pois fazer barulho qr mexemos Cama , parecer q plástico colchão contar q soa não gostar imagem parecer q tecido qr chegar ver q plástico ."
5,Amei o atendimento.,2017-03-22 00:00:00,1,ameir atendimento .
5,as lojas lannister sempre cumpre o que promete ; super recomendo,2017-05-16 00:00:00,1,loja lannister sempre cumprir promete ; super recomer
5,"ok tudo certinho entrega, produto confere,pode comprar.
",2018-02-16 00:00:00,1,"ok tudo certinho entregar , produto conferir , poder comprar ."
5,qualidade.,2018-03-02 00:00:00,1,qualidade .
5,Produto como desejado e rápida entrega,2018-02-08 00:00:00,1,produto desejar rápida entrega
5,muito bom comprar na stark,2018-02-01 00:00:00,1,bom comprar stark
1,Produto ainda não foi entregue,2018-02-28 00:00:00,0,produto ainda não entregar
5,Muito bom o serviço de vcs gostei muito o produto chegou no prazo,2017-12-12 00:00:00,1,bom serviço vcs gostar produto chegar prazo
5,Adorei o produto chegou 12 dias antes do prazo ,2018-05-19 00:00:00,1,Adorei produto chegar 12 dia antes prazo
1,Frustado com esta compra fiz compra pensando q a máquina era whals e chegou uma qirui d péssima qualidade chegou já sem funcionar motor sem potência n corta nada n indico está máquina pra ninguém ,2017-05-19 00:00:00,0,frustar compra fiz compra pensar q máquina whals chegar qirui d péssimo qualidade chegar funcionar motor potência n cortar nada n indico máquina pra ninguém
5,"Melhor preço e entrega super rápida, sou fregues a muito tempo, loja totalmente confiável...",2017-09-07 00:00:00,1,"bom preço entregar super rápido , fregues tempo , loja totalmente confiável ..."
5,"Tudo certo com a entrega. 
Tudo certo com o produto, super recomendo. 
",2017-09-14 00:00:00,1,"tudo certo entrega . tudo certo produto , super recomendar ."
5,"Produto ótimo, entrega rapida, super recomendo",2017-07-18 00:00:00,1,"produto ótimo , entregar rapir , super recomer"
5,excelente ,2017-05-10 00:00:00,1,excelente
5,"O produto chegou na metade do prazo, em bom estado.",2017-09-21 00:00:00,1,"produto chegar metade prazo , bom estado ."
5,Ótimo ,2017-08-18 00:00:00,1,bom
1,"Não compraria em momento algum novamente nessa loja . Confiei e comprei o produto que eu conheço, marca que eu conheço e veio algo totalmente diferente. Não indico. estou frustrada.",2018-01-25 00:00:00,0,"não comprariar momento algum novamente em esse loja . confiei compr produto conheço , marca conheço vir algo totalmente diferente . não indico . frustrar ."
